dataset,dataset_label,seed,eta_g,theta,k,T,adaptive_variance_threshold,status,error,rmse_to_clean,mean_l2_to_clean,mean_distance_to_clean_cloud_approx,q90_distance_to_clean_cloud_approx,mean_local_dim,normal_energy_ratio_mean,normal_energy_ratio_median,normal_energy_ratio_q90,velocity_tangent_alignment_mean,velocity_tangent_alignment_median,velocity_tangent_alignment_q10,velocity_tangent_alignment_zero_velocity_fraction,velocity_neighbor_direction_agreement_mean,velocity_neighbor_direction_agreement_median,velocity_neighbor_direction_agreement_q10,velocity_neighbor_direction_agreement_zero_velocity_fraction,velocity_smoothness_mean,velocity_smoothness_median,velocity_smoothness_zero_velocity_fraction,displacement_mean,displacement_median,displacement_q90,displacement_relative_to_local_scale_mean,displacement_relative_to_local_scale_q90,knn_overlap_mean,knn_overlap_median,knn_overlap_q10
s_curve,S-curve velocity flow,42,0.5,0.05,15,3,0.9,ok,,0.7115517505627613,0.6895474556830365,0.5988303703319039,0.7913414967900291,4.0,0.48862787212137904,0.48443794124128386,0.5652057594005512,0.7271057540984691,0.7751196531014548,0.4433225001627523,0.0,0.6684377309079004,0.7142751598713553,0.37839977297291855,0.0,0.16396807877580083,0.19351371898562264,0.0,0.692063645352413,0.6932579154562383,0.8647737362807846,0.4081883382640484,0.5100550458868501,0.7396,0.76,0.64
s_curve,S-curve velocity flow,42,0.5,0.05,25,3,0.8,ok,,0.6760787671822416,0.6521654255931459,0.5544146781558803,0.7463664448102798,3.93,0.44858136465690807,0.44288285375364983,0.5178263681354738,0.7276259448184846,0.7843306730698894,0.40415951634789604,0.0,0.6776989476459295,0.716676851698753,0.4299361542164103,0.0,0.21536919247123038,0.2686639059977832,0.0,0.7436216719580319,0.7596954910076779,0.8988836019769331,0.4385979477640596,0.5301734981280898,0.7188000000000001,0.72,0.6
s_curve,S-curve velocity flow,42,0.5,0.05,25,3,0.9,ok,,0.6760787671822416,0.6521654255931459,0.5544146781558803,0.7463664448102798,4.0,0.44858136465690807,0.44288285375364983,0.5178263681354738,0.7248630108831887,0.7843306730698894,0.40415951634789604,0.0,0.6777006279550796,0.7131329715983861,0.4299361542164103,0.0,0.21469645148667948,0.26154589911045795,0.0,0.7436216719580319,0.7596954910076779,0.8988836019769331,0.4385979477640596,0.5301734981280898,0.7188000000000001,0.72,0.6
s_curve,S-curve velocity flow,42,0.5,0.15,15,3,0.8,ok,,0.7006847668879186,0.6790396919303479,0.5889262615509753,0.7839380355439125,3.83,0.4932839321287895,0.4880107820190642,0.5666975177047189,0.7136209979908219,0.7477395075269864,0.392309818478779,0.0,0.6889460932749256,0.7223983427065812,0.3934949748169635,0.0,0.1709942748604132,0.21524158592559234,0.0,0.701811443503599,0.7120720021070831,0.870232503583315,0.41393771920001676,0.5132746994102705,0.7336,0.72,0.64
s_curve,S-curve velocity flow,42,0.5,0.15,15,3,0.9,ok,,0.7006847668879186,0.6790396919303479,0.5889262615509753,0.7839380355439125,4.0,0.4932839321287895,0.4880107820190642,0.5666975177047189,0.7048459664025947,0.7435263095236495,0.392309818478779,0.0,0.6840824541100329,0.7163010808339334,0.42110418293704444,0.0,0.17020802520615497,0.21893016847181856,0.0,0.701811443503599,0.7120720021070831,0.870232503583315,0.41393771920001676,0.5132746994102705,0.7336,0.72,0.64
s_curve,S-curve velocity flow,42,0.5,0.15,25,3,0.8,ok,,0.6666839856748543,0.6432939999839938,0.5437676894332828,0.7243152630833006,3.96,0.4402664751372013,0.4360843820617427,0.504516484143376,0.7199106886713248,0.7757222118017855,0.39857804857768747,0.0,0.6891722617507732,0.726934599782532,0.43136200750679443,0.0,0.21298887429007707,0.2688251029635627,0.0,0.7521536291549853,0.7728465090162038,0.9094401599965646,0.4436302095419355,0.5363998963860522,0.7195999999999999,0.72,0.6
s_curve,S-curve velocity flow,42,0.5,0.15,25,3,0.9,ok,,0.6666839856748543,0.6432939999839938,0.5437676894332828,0.7243152630833006,4.0,0.4402664751372013,0.4360843820617427,0.504516484143376,0.7173065338204144,0.7757222118017855,0.39857804857768747,0.0,0.6872731299115852,0.7231974388951175,0.43136200750679443,0.0,0.2118465423090176,0.26881932619379134,0.0,0.7521536291549853,0.7728465090162038,0.9094401599965646,0.4436302095419355,0.5363998963860522,0.7195999999999999,0.72,0.6
s_curve,S-curve velocity flow,42,0.5,0.3,15,3,0.8,ok,,0.6922338161139571,0.6706383854188915,0.576896061082782,0.7768755638282356,3.82,0.47566986196664146,0.4769639394660387,0.5387907763278122,0.7257756764213689,0.7863949843175069,0.4734352271203933,0.0,0.7170623784172244,0.743475993287542,0.48578422136315885,0.0,0.18151995677704233,0.23024450068972852,0.0,0.7119530128535925,0.7159467506868237,0.8634414751394587,0.4199193516238026,0.50926926055473,0.7295999999999999,0.72,0.64
s_curve,S-curve velocity flow,42,0.5,0.3,15,3,0.9,ok,,0.6922338161139571,0.6706383854188915,0.576896061082782,0.7768755638282356,4.0,0.47566986196664146,0.4769639394660387,0.5387907763278122,0.7230076395203827,0.7863949843175069,0.4734352271203933,0.0,0.7093332291716276,0.7340610524876767,0.48324827766107376,0.0,0.17900749530367172,0.22563888012588418,0.0,0.7119530128535925,0.7159467506868237,0.8634414751394587,0.4199193516238026,0.50926926055473,0.7295999999999999,0.72,0.64
s_curve,S-curve velocity flow,42,0.5,0.3,25,3,0.8,ok,,0.6531504816469189,0.6302574851956548,0.5277750685937672,0.695426570349881,3.94,0.42711449146931096,0.4296285187085454,0.4916803418819775,0.7301364055242354,0.7834056814747303,0.420276611736348,0.0,0.6959952417803195,0.7539005240787934,0.41593646464803924,0.0,0.2092285546003655,0.265551338800991,0.0,0.7657169269857123,0.7758018099123712,0.9175007000005151,0.45163002291182514,0.5411541100365149,0.7252000000000001,0.72,0.6
s_curve,S-curve velocity flow,42,0.5,0.3,25,3,0.9,ok,,0.6531504816469189,0.6302574851956548,0.5277750685937672,0.695426570349881,4.0,0.42711449146931096,0.4296285187085454,0.4916803418819775,0.72759823984981,0.7834056814747303,0.420276611736348,0.0,0.6940156346278279,0.746792006250278,0.41980275585556515,0.0,0.20879977133580824,0.2658556533372809,0.0,0.7657169269857123,0.7758018099123712,0.9175007000005151,0.45163002291182514,0.5411541100365149,0.7252000000000001,0.72,0.6
swiss_roll,Swiss roll velocity flow,42,0.2,0.05,15,3,0.8,ok,,0.8101312000013882,0.7985625164286978,0.7269178240199062,0.8913908227926888,4.0,0.537416432919747,0.5418270509283145,0.5785767405175863,0.7374205281748017,0.7843009158233567,0.5093316950310314,0.0,0.6157995043005892,0.6291438723513139,0.3671263369090125,0.0,0.27378821773990003,0.28469181952783024,0.0,0.3856104342487414,0.37345731053164977,0.5090529538114615,0.24256602622737453,0.32021683330721873,0.8423999999999999,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.05,15,3,0.9,ok,,0.8101312000013882,0.7985625164286978,0.7269178240199062,0.8913908227926888,4.0,0.537416432919747,0.5418270509283145,0.5785767405175863,0.7374205281748017,0.7843009158233567,0.5093316950310314,0.0,0.6157995043005892,0.6291438723513139,0.3671263369090125,0.0,0.27378821773990003,0.28469181952783024,0.0,0.3856104342487414,0.37345731053164977,0.5090529538114615,0.24256602622737453,0.32021683330721873,0.8423999999999999,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.05,25,3,0.8,ok,,0.7885988410407185,0.7763991488685789,0.7021438748842804,0.8690445193396111,4.0,0.5326780818435982,0.5332445035309399,0.5728651533277662,0.818197032793925,0.8696999897505746,0.5643030929619847,0.0,0.6365238642738876,0.6716291286637697,0.4017862623407555,0.0,0.3537790903037346,0.37715058571688614,0.0,0.40469982838638424,0.39567887734421364,0.5338107917563971,0.2545740998368901,0.33579060889756096,0.8343999999999998,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.05,25,3,0.9,ok,,0.7885988410407185,0.7763991488685789,0.7021438748842804,0.8690445193396111,4.0,0.5326780818435982,0.5332445035309399,0.5728651533277662,0.818197032793925,0.8696999897505746,0.5643030929619847,0.0,0.6365238642738876,0.6716291286637697,0.4017862623407555,0.0,0.3537790903037346,0.37715058571688614,0.0,0.40469982838638424,0.39567887734421364,0.5338107917563971,0.2545740998368901,0.33579060889756096,0.8343999999999998,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.15,15,3,0.8,ok,,0.8039760867584457,0.7925688867261915,0.7208608348389721,0.8847503985535426,4.0,0.5385789791523039,0.5371164881767616,0.5793100057143447,0.7515850038005205,0.8143733757524306,0.5239159981029989,0.0,0.6351296879554341,0.649103049154905,0.40900543501349473,0.0,0.2811839154168464,0.30403305790199653,0.0,0.39016425769073143,0.37952880910516545,0.5119228899978774,0.24543058267698564,0.32202215016183466,0.8352,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.15,15,3,0.9,ok,,0.8039760867584457,0.7925688867261915,0.7208608348389721,0.8847503985535426,4.0,0.5385789791523039,0.5371164881767616,0.5793100057143447,0.7515850038005205,0.8143733757524306,0.5239159981029989,0.0,0.6351296879554341,0.649103049154905,0.40900543501349473,0.0,0.2811839154168464,0.30403305790199653,0.0,0.39016425769073143,0.37952880910516545,0.5119228899978774,0.24543058267698564,0.32202215016183466,0.8352,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.15,25,3,0.8,ok,,0.7777138578774628,0.7657896167605541,0.6907794293565932,0.85141152076651,4.0,0.5294250043265896,0.5300897815242476,0.5726292090028969,0.8030009207182961,0.860942644867186,0.5223075385965494,0.0,0.6494783593956055,0.6791870056152716,0.4663863048850608,0.0,0.3570924764758051,0.38404234022724365,0.0,0.4134804155726246,0.4018502217627027,0.5407254310163148,0.26009747771399244,0.3401402229616661,0.8320000000000001,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.15,25,3,0.9,ok,,0.7777138578774628,0.7657896167605541,0.6907794293565932,0.85141152076651,4.0,0.5294250043265896,0.5300897815242476,0.5726292090028969,0.8030009207182961,0.860942644867186,0.5223075385965494,0.0,0.6494783593956055,0.6791870056152716,0.4663863048850608,0.0,0.3570924764758051,0.38404234022724365,0.0,0.4134804155726246,0.4018502217627027,0.5407254310163148,0.26009747771399244,0.3401402229616661,0.8320000000000001,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.3,15,3,0.8,ok,,0.802907881931515,0.7913833540841416,0.7180082446981446,0.8750507662280349,4.0,0.5405532829283516,0.5429109777702675,0.5875257964280131,0.7409517081601328,0.7979337577237247,0.4822465085463241,0.0,0.6589468477552087,0.6841950062393788,0.4589314337529799,0.0,0.3065261219121392,0.3314948730132512,0.0,0.39410769607183643,0.3859637791660856,0.5199851106478167,0.24791117991404102,0.3270936437002138,0.8343999999999998,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.3,15,3,0.9,ok,,0.802907881931515,0.7913833540841416,0.7180082446981446,0.8750507662280349,4.0,0.5405532829283516,0.5429109777702675,0.5875257964280131,0.7409517081601328,0.7979337577237247,0.4822465085463241,0.0,0.6589468477552087,0.6841950062393788,0.4589314337529799,0.0,0.3065261219121392,0.3314948730132512,0.0,0.39410769607183643,0.3859637791660856,0.5199851106478167,0.24791117991404102,0.3270936437002138,0.8343999999999998,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.3,25,3,0.8,ok,,0.7704857066280985,0.7588329247394678,0.6837125178383258,0.8305236717423499,4.0,0.5273382994502521,0.5274435883859896,0.562345132753158,0.7963131850584344,0.8491930934169657,0.555611310381705,0.0,0.6621250389773968,0.6875733581506764,0.48184776801217893,0.0,0.3641255742547166,0.3953096628995712,0.0,0.42003221346147795,0.4131927702914166,0.5434692158509982,0.26421884850013383,0.3418661850339029,0.8264,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.2,0.3,25,3,0.9,ok,,0.7704857066280985,0.7588329247394678,0.6837125178383258,0.8305236717423499,4.0,0.5273382994502521,0.5274435883859896,0.562345132753158,0.7963131850584344,0.8491930934169657,0.555611310381705,0.0,0.6621250389773968,0.6875733581506764,0.48184776801217893,0.0,0.3641255742547166,0.3953096628995712,0.0,0.42003221346147795,0.4131927702914166,0.5434692158509982,0.26421884850013383,0.3418661850339029,0.8264,0.84,0.76
swiss_roll,Swiss roll velocity flow,42,0.35,0.05,15,3,0.8,ok,,0.6998718874954488,0.6865196355167424,0.6046523091778416,0.7606045606266135,3.93,0.4779687556678034,0.4768954843321456,0.5323279811283567,0.7559741794438246,0.8126997323656288,0.44245517699775994,0.0,0.6505083944852376,0.6664799084459532,0.40864483053245887,0.0,0.31368306554927083,0.32438464725090177,0.0,0.5693680484300974,0.5620342123382436,0.741853877230409,0.35815769673762354,0.46665891547186056,0.7584000000000001,0.76,0.68
swiss_roll,Swiss roll velocity flow,42,0.35,0.05,15,3,0.9,ok,,0.6998718874954488,0.6865196355167424,0.6046523091778416,0.7606045606266135,4.0,0.4779687556678034,0.4768954843321456,0.5323279811283567,0.7559327320815005,0.8112620749115811,0.44358644961613036,0.0,0.6477029419870728,0.6664799084459532,0.3945451447534415,0.0,0.3137541127064401,0.3227122060144826,0.0,0.5693680484300974,0.5620342123382436,0.741853877230409,0.35815769673762354,0.46665891547186056,0.7584000000000001,0.76,0.68
swiss_roll,Swiss roll velocity flow,42,0.35,0.05,25,3,0.8,ok,,0.6697042976219975,0.6546214083298452,0.5676297576900725,0.7084928618420975,4.0,0.44924398991132114,0.44681444182583896,0.4976729430515214,0.8390887142569077,0.8899014166921437,0.6021121471611507,0.0,0.6785788647919492,0.7218280837747021,0.45351242274238135,0.0,0.3925272391972621,0.430146012056152,0.0,0.5986580564105405,0.5848763625669986,0.7883761861393962,0.3765824078267461,0.4959235063664526,0.7559999999999999,0.76,0.68
swiss_roll,Swiss roll velocity flow,42,0.35,0.05,25,3,0.9,ok,,0.6697042976219975,0.6546214083298452,0.5676297576900725,0.7084928618420975,4.0,0.44924398991132114,0.44681444182583896,0.4976729430515214,0.8390887142569077,0.8899014166921437,0.6021121471611507,0.0,0.6785788647919492,0.7218280837747021,0.45351242274238135,0.0,0.3925272391972621,0.430146012056152,0.0,0.5986580564105405,0.5848763625669986,0.7883761861393962,0.3765824078267461,0.4959235063664526,0.7559999999999999,0.76,0.68
swiss_roll,Swiss roll velocity flow,42,0.35,0.15,15,3,0.8,ok,,0.6928012323064615,0.6796597530299944,0.5976467656061524,0.7524842950179583,3.91,0.47260965795930077,0.47208739735123406,0.5171979900149164,0.7678500592560706,0.8273910598724292,0.48760657459350115,0.0,0.6666762057206977,0.6883216998778374,0.4102871234646785,0.0,0.3223119374287652,0.348030554749298,0.0,0.5759729067279769,0.569893773651081,0.7466916109462647,0.3623124448689411,0.4697020640466327,0.7544,0.76,0.676
swiss_roll,Swiss roll velocity flow,42,0.35,0.15,15,3,0.9,ok,,0.6928012323064615,0.6796597530299944,0.5976467656061524,0.7524842950179583,4.0,0.47260965795930077,0.47208739735123406,0.5171979900149164,0.7698805781370787,0.8297149771813002,0.48760657459350115,0.0,0.6668003874166457,0.6883216998778374,0.43149029912614356,0.0,0.3230084493658357,0.3470886109782524,0.0,0.5759729067279769,0.569893773651081,0.7466916109462647,0.3623124448689411,0.4697020640466327,0.7544,0.76,0.676
swiss_roll,Swiss roll velocity flow,42,0.35,0.15,25,3,0.8,ok,,0.6576461539494989,0.6427937526977324,0.5548355866978554,0.708559995559092,3.97,0.44381574817402336,0.4426281553932008,0.4869140537886585,0.8285732156273746,0.8784216098542366,0.6052236215216776,0.0,0.6814834758146531,0.7109874121688016,0.46620340136873006,0.0,0.39858457109720696,0.45327422747509694,0.0,0.6095261279603311,0.6017345681342423,0.7978855458969304,0.3834189057387476,0.501905314438751,0.7483999999999997,0.72,0.676
swiss_roll,Swiss roll velocity flow,42,0.35,0.15,25,3,0.9,ok,,0.6576461539494989,0.6427937526977324,0.5548355866978554,0.708559995559092,4.0,0.44381574817402336,0.4426281553932008,0.4869140537886585,0.8273566138335606,0.8747154460917802,0.6052236215216776,0.0,0.6808985759259967,0.7089424403317914,0.46620340136873006,0.0,0.3985817002934505,0.45327422747509694,0.0,0.6095261279603311,0.6017345681342423,0.7978855458969304,0.3834189057387476,0.501905314438751,0.7483999999999997,0.72,0.676
swiss_roll,Swiss roll velocity flow,42,0.35,0.3,15,3,0.8,ok,,0.6938983677963578,0.6798735222017587,0.5956184613940689,0.7446298431246148,3.89,0.4801616908146474,0.4804367929800891,0.5318252039363879,0.7690250713232172,0.8061022654416843,0.5411427038041844,0.0,0.6921475544089847,0.7364544294674555,0.46269650733890044,0.0,0.34095321626015584,0.37640998528948366,0.0,0.5805652706515148,0.5832869014355743,0.7439542906093967,0.36520124498684453,0.4679801684295728,0.7575999999999999,0.76,0.68
swiss_roll,Swiss roll velocity flow,42,0.35,0.3,15,3,0.9,ok,,0.6938983677963578,0.6798735222017587,0.5956184613940689,0.7446298431246148,4.0,0.4801616908146474,0.4804367929800891,0.5318252039363879,0.7690045913886874,0.8086929872019473,0.5411427038041844,0.0,0.6897759453389932,0.7364544294674555,0.4577608558559101,0.0,0.340829210811146,0.3724232433036325,0.0,0.5805652706515148,0.5832869014355743,0.7439542906093967,0.36520124498684453,0.4679801684295728,0.7575999999999999,0.76,0.68
swiss_roll,Swiss roll velocity flow,42,0.35,0.3,25,3,0.8,ok,,0.647886860361621,0.633238018331695,0.5446089313733009,0.6963480923887116,3.98,0.4386237123773336,0.43512629776607387,0.48949122040346577,0.801315583621816,0.8629919240812258,0.47639250758895096,0.0,0.7027874625737586,0.7451516528788573,0.4995862194105742,0.0,0.4020266822152414,0.4443404323102105,0.0,0.6205809140895842,0.6158959422836567,0.7952293369085837,0.39037285538326544,0.5002344414490509,0.7492000000000002,0.76,0.64
swiss_roll,Swiss roll velocity flow,42,0.35,0.3,25,3,0.9,ok,,0.647886860361621,0.633238018331695,0.5446089313733009,0.6963480923887116,4.0,0.4386237123773336,0.43512629776607387,0.48949122040346577,0.8013226124464112,0.8629919240812258,0.47639250758895096,0.0,0.7028049295677938,0.7451516528788573,0.4995862194105742,0.0,0.402034128496301,0.4443404323102105,0.0,0.6205809140895842,0.6158959422836567,0.7952293369085837,0.39037285538326544,0.5002344414490509,0.7492000000000002,0.76,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.05,15,3,0.8,ok,,0.6651700589125572,0.6495699559671247,0.5614228571818132,0.7178857738770664,3.64,0.44059414569541955,0.4418573362697367,0.498650293135587,0.7938549495349035,0.8506763939648965,0.5609419832468194,0.0,0.6615704538354499,0.7065800518275344,0.3681417885899606,0.0,0.33079412185119844,0.3558224693018994,0.0,0.6481176243447574,0.6518978228720133,0.8186803020054371,0.40769466462057286,0.5149861361894252,0.7324,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.05,15,3,0.9,ok,,0.6659820220285261,0.6503508563497045,0.5621644324231884,0.7219365964379448,4.0,0.43975061854756986,0.4418649785282411,0.4956944579477409,0.7796186994417974,0.8305311975272116,0.5382439455290594,0.0,0.6646940020093595,0.7002600697740142,0.39237154710486866,0.0,0.3313685512230806,0.34907382365260137,0.0,0.6478181336633969,0.6518978228720133,0.8186803020054371,0.40750627172967174,0.5149861361894252,0.7332,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.05,25,3,0.8,ok,,0.6336181819455596,0.6159687726209724,0.5215405311686474,0.6694357409556424,3.69,0.4013327558190378,0.40079545866805133,0.44770277072020687,0.8604354119142831,0.8953052316182084,0.6873736666197646,0.0,0.6995955630938718,0.748863071805687,0.43249680362815685,0.0,0.4029513096848685,0.445171035806341,0.0,0.6831402935417245,0.6814479881835336,0.8714324275816051,0.4297254732825195,0.5481695574342053,0.7336,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.05,25,3,0.9,ok,,0.6336181819455596,0.6159687726209724,0.5215405311686474,0.6694357409556424,4.0,0.4013327558190378,0.40079545866805133,0.44770277072020687,0.8520176130167886,0.8873100486270449,0.6873736666197646,0.0,0.6942826742888469,0.7361950466656488,0.44902055109503,0.0,0.39664514766614245,0.4429236661018383,0.0,0.6831402935417245,0.6814479881835336,0.8714324275816051,0.4297254732825195,0.5481695574342053,0.7336,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.15,15,3,0.8,ok,,0.6586028668351698,0.6432831180014718,0.5553854903188624,0.7235744619195567,3.59,0.4353381030336495,0.43701631023915943,0.48444325205184396,0.8074449073144585,0.8562291304625583,0.5952333017264851,0.0,0.690540480671519,0.715548646793652,0.4089704596988035,0.0,0.3414811794285695,0.36323498521307396,0.0,0.6544989609748142,0.6571738309405173,0.8204864691193847,0.41170880773209867,0.5161222952261649,0.732,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.15,15,3,0.9,ok,,0.6591998244786198,0.6438216272019865,0.555917399382139,0.7235744619195567,4.0,0.435302039638205,0.4369468536874178,0.48399814754036236,0.7893150458088647,0.8429181174108179,0.5791059845427118,0.0,0.6810473093078331,0.7041847846282392,0.43469726853743496,0.0,0.3393057288019652,0.36399268928321954,0.0,0.6542528554219251,0.6571738309405173,0.8204864691193847,0.41155399644927354,0.5161222952261649,0.7315999999999999,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.15,25,3,0.8,ok,,0.6211005432239747,0.6038028012910148,0.5084664096266194,0.6706246261788277,3.59,0.3950526979195604,0.39121710892267836,0.44324033856938644,0.8695359905570104,0.9091830140505374,0.6904700638102966,0.0,0.7210755892253029,0.7707709855205199,0.499478942780836,0.0,0.4236204466674047,0.4746834073120118,0.0,0.6937845552204245,0.6901348374081389,0.8841737893206782,0.4364211848821208,0.5561844377674974,0.7279999999999999,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.15,25,3,0.9,ok,,0.6211005432239747,0.6038028012910148,0.5084664096266194,0.6706246261788277,4.0,0.3950526979195604,0.39121710892267836,0.44324033856938644,0.8539722361193103,0.8816041992048326,0.6902524623869031,0.0,0.7111960620038272,0.740509287818683,0.499478942780836,0.0,0.4132527236645618,0.4675425613269626,0.0,0.6937845552204245,0.6901348374081389,0.8841737893206782,0.4364211848821208,0.5561844377674974,0.7279999999999999,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.3,15,3,0.8,ok,,0.6583554345589052,0.6417623176624706,0.5518724145512244,0.7055917377933453,3.65,0.44495308340086004,0.44500795713901053,0.49801935901049393,0.8018764288977731,0.8231953780203873,0.617459181902216,0.0,0.703467457708739,0.7533263571181039,0.3558400703680902,0.0,0.37197533772565206,0.40924740857105707,0.0,0.6607143510007312,0.6548271956872915,0.8316961802851001,0.41561856308655937,0.5231736995739794,0.7283999999999999,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.3,15,3,0.9,ok,,0.6591214900495783,0.6424896440188956,0.5526721697075363,0.7055917377933453,4.0,0.44516729725319104,0.4451621373621313,0.4979041668327979,0.793756643809108,0.8147650956635776,0.6024571857318246,0.0,0.6933149898427408,0.7441297028131673,0.37642054154958615,0.0,0.3652633884112075,0.3964773825259649,0.0,0.6604793734785612,0.6548271956872915,0.8301885998522491,0.41547075182746684,0.5222253647719732,0.7283999999999999,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.3,25,3,0.8,ok,,0.6118715757163423,0.5946343207543624,0.49827862224202646,0.6714935726797508,3.48,0.3911387377449455,0.3901040423713108,0.44588300107235723,0.843634229768918,0.8934440966331993,0.6350034654759824,0.0,0.7398075543787448,0.7788515824930475,0.5123174756434148,0.0,0.43118037231904033,0.4873794795498731,0.0,0.7057134179305424,0.7151777839987481,0.8724916051757258,0.4439249673734906,0.54883582700903,0.7272,0.72,0.64
swiss_roll,Swiss roll velocity flow,42,0.5,0.3,25,3,0.9,ok,,0.6118715757163423,0.5946343207543624,0.49827862224202646,0.6714935726797508,4.0,0.3911387377449455,0.3901040423713108,0.44588300107235723,0.8222609167912135,0.8777925013701355,0.6335733671672006,0.0,0.7211129803138495,0.765026558453384,0.4892822127130629,0.0,0.41547674564802733,0.46698409784426254,0.0,0.7057134179305424,0.7151777839987481,0.8724916051757258,0.4439249673734906,0.54883582700903,0.7272,0.72,0.64
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.05,15,3,0.8,ok,,0.8527818162168629,0.8386051165851781,0.7542721853139963,0.9160037919431174,4.0,0.528974285160032,0.5291428060378625,0.5788968477403766,0.7795722592900379,0.8180845408127073,0.6012902010436766,0.0,0.6334227300225266,0.6546662692918401,0.44687573155244914,0.0,0.3421493092795778,0.3742916853816569,0.0,0.423692730502214,0.41651464302573643,0.5650808687027463,0.24696111172345542,0.3293731270372998,0.8567999999999999,0.88,0.76
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.05,15,3,0.9,ok,,0.8527818162168629,0.8386051165851781,0.7542721853139963,0.9160037919431174,4.0,0.528974285160032,0.5291428060378625,0.5788968477403766,0.7795722592900379,0.8180845408127073,0.6012902010436766,0.0,0.6334227300225266,0.6546662692918401,0.44687573155244914,0.0,0.3421493092795778,0.3742916853816569,0.0,0.423692730502214,0.41651464302573643,0.5650808687027463,0.24696111172345542,0.3293731270372998,0.8567999999999999,0.88,0.76
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.05,25,3,0.8,ok,,0.830124738566497,0.8162088711337628,0.7312774164311675,0.8907161702212378,4.0,0.5203830147540137,0.5223300195672054,0.5649653346201452,0.8061967857530563,0.8480011095859922,0.577321295977542,0.0,0.6407252199397336,0.6693516395494936,0.4403973452855428,0.0,0.3951625842972134,0.436039587208076,0.0,0.44526876470532784,0.44247840200534416,0.5874898838839248,0.2595373043502875,0.3424348458333996,0.8492000000000001,0.84,0.8
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.05,25,3,0.9,ok,,0.830124738566497,0.8162088711337628,0.7312774164311675,0.8907161702212378,4.0,0.5203830147540137,0.5223300195672054,0.5649653346201452,0.8061967857530563,0.8480011095859922,0.577321295977542,0.0,0.6407252199397336,0.6693516395494936,0.4403973452855428,0.0,0.3951625842972134,0.436039587208076,0.0,0.44526876470532784,0.44247840200534416,0.5874898838839248,0.2595373043502875,0.3424348458333996,0.8492000000000001,0.84,0.8
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.15,15,3,0.8,ok,,0.8441238743916869,0.830415140018545,0.7460088116258424,0.9025291661461387,4.0,0.52985365128974,0.5288164249940046,0.580577505598909,0.7827628942634851,0.8354348256340705,0.5859255361932435,0.0,0.6404273559615814,0.6589704169473471,0.4431998117743963,0.0,0.33956703513389136,0.3624251901713112,0.0,0.43079589576305166,0.4273705973701011,0.5859941970913678,0.25110138948439925,0.341563043117686,0.8532,0.84,0.76
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.15,15,3,0.9,ok,,0.8441238743916869,0.830415140018545,0.7460088116258424,0.9025291661461387,4.0,0.52985365128974,0.5288164249940046,0.580577505598909,0.7827628942634851,0.8354348256340705,0.5859255361932435,0.0,0.6404273559615814,0.6589704169473471,0.4431998117743963,0.0,0.33956703513389136,0.3624251901713112,0.0,0.43079589576305166,0.4273705973701011,0.5859941970913678,0.25110138948439925,0.341563043117686,0.8532,0.84,0.76
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.15,25,3,0.8,ok,,0.8160936876782342,0.8029123161402615,0.7182325615297362,0.8843180817497384,4.0,0.5189569295844074,0.5176361794185889,0.5616943518571434,0.8172636170099078,0.8795586185026751,0.6137416944488323,0.0,0.6487216883950172,0.6826120350130234,0.44779947729117836,0.0,0.4036993168630297,0.4297728343061207,0.0,0.4546591795656982,0.45011488406146166,0.5936824245785802,0.2650107692613155,0.34604434069665135,0.8447999999999999,0.84,0.796
